Date_reported,Country,WHO_region,New_cases,Cumulative_cases,Cumulative_cases,New_deaths,Cumulative_deaths
30-Dec-24,India,SEAR,24,45044573,45044573,,533661
13-Jan-25,India,SEAR,7,45044586,45044586,,533662
20-Jan-25,India,SEAR,13,45044599,45044599,,533662
27-Jan-25,India,SEAR,3,45044602,45044602,,533662
03-Feb-25,India,SEAR,5,45044607,45044607,,533662
17-Feb-25,India,SEAR,7,45044614,45044614,,533662
03-Mar-25,India,SEAR,7,45044621,45044621,,533662
17-Mar-25,India,SEAR,6,45044634,45044634,,533664
25-Mar-25,India,SEAR,2,45044636,45044636,,533664
31-Mar-25,India,SEAR,7,45044643,45044643,,533664
07-Apr-25,India,SEAR,8,45044651,45044651,,533664
23-Mar-20,India,SEAR,74,434,434,2,9
28-Mar-20,India,SEAR,185,909,909,2,19
09-Nov-22,India,SEAR,811,44662952,44662952,2,530511
16-Nov-22,India,SEAR,501,44666676,44666676,2,530535
28-Nov-22,India,SEAR,291,44671853,44671853,2,530614
01-Dec-22,India,SEAR,291,44672638,44672638,2,530622
02-Dec-22,India,SEAR,275,44672913,44672913,2,530624
05-Dec-22,India,SEAR,226,44673618,44673618,2,530630
19-Dec-22,India,SEAR,135,44676087,44676087,2,530674
25-Dec-22,India,SEAR,227,44677106,44677106,2,530693
26-Dec-22,India,SEAR,196,44677302,44677302,2,530695
29-Dec-22,India,SEAR,268,44677915,44677915,2,530698
02-Jan-23,India,SEAR,173,44678822,44678822,2,530707
08-Jan-23,India,SEAR,163,44679924,44679924,2,530720
13-Jan-23,India,SEAR,174,44680757,44680757,2,530725
18-Jan-23,India,SEAR,138,44681371,44681371,2,530728
21-Jan-23,India,SEAR,131,44681781,44681781,2,530730
23-Jan-23,India,SEAR,94,44682015,44682015,2,530735
24-Jan-23,India,SEAR,89,44682104,44682104,2,530737
09-Feb-23,India,SEAR,109,44683748,44683748,2,530748
10-Feb-23,India,SEAR,114,44683862,44683862,2,530750
14-Mar-23,India,SEAR,402,44691338,44691338,2,530784
21-Mar-23,India,SEAR,646,44696984,44696984,2,530808
24-Mar-23,India,SEAR,1249,44700667,44700667,2,530818
26-May-23,India,SEAR,490,44988916,44988916,2,531856
29-May-23,India,SEAR,310,44990054,44990054,2,531866
01-Jun-23,India,SEAR,288,44990876,44990876,2,531872
02-Jun-23,India,SEAR,267,44991143,44991143,2,531874
04-Jun-23,India,SEAR,202,44991582,44991582,2,531880
05-Jun-23,India,SEAR,174,44991756,44991756,2,531882
06-Jun-23,India,SEAR,124,44991880,44991880,2,531884
08-Jun-23,India,SEAR,199,44992293,44992293,2,531886
09-Jun-23,India,SEAR,169,44992462,44992462,2,531888
18-Jun-23,India,SEAR,90,44993480,44993480,2,531895
22-Jun-23,India,SEAR,95,44993766,44993766,2,531900
23-Jun-23,India,SEAR,51,44993817,44993817,2,531902
28-Jun-23,India,SEAR,65,44994097,44994097,2,531905
05-Jul-23,India,SEAR,56,44994407,44994407,2,531910
07-Jul-23,India,SEAR,45,44994494,44994494,2,531912
10-Aug-23,India,SEAR,39,44996151,44996151,2,531920
17-Aug-23,India,SEAR,33,44996426,44996426,2,531924
10-Sep-23,India,SEAR,68,44997710,44997710,2,532027
04-Oct-23,India,SEAR,38,44998954,44998954,2,532034
13-Oct-23,India,SEAR,37,44999510,44999510,2,532037
24-Oct-23,India,SEAR,14,45001075,45001075,2,533293
24-Nov-23,India,SEAR,36,45001691,45001691,2,533297
02-Dec-23,India,SEAR,88,45002103,45002103,2,533300
02-Jan-24,India,SEAR,573,45014481,45014481,2,533366
04-Jan-24,India,SEAR,760,45015843,45015843,2,533373
06-Jan-24,India,SEAR,774,45017378,45017378,2,533387
14-Jan-24,India,SEAR,375,45021758,45021758,2,533414
19-Jan-24,India,SEAR,355,45023148,45023148,2,533425
22-Jan-24,India,SEAR,203,45023954,45023954,2,533436
24-Jan-24,India,SEAR,160,45024350,45024350,2,533441
31-Jan-24,India,SEAR,133,45025445,45025445,2,533447
07-Feb-24,India,SEAR,157,45026542,45026542,2,533457
10-Feb-24,India,SEAR,163,45026775,45026775,2,533461
16-Feb-24,India,SEAR,166,45027754,45027754,2,533470
17-Feb-24,India,SEAR,144,45027898,45027898,2,533472
21-Feb-24,India,SEAR,161,45028429,45028429,2,533475
01-Mar-24,India,SEAR,204,45029852,45029852,2,533491
02-Mar-24,India,SEAR,182,45030034,45030034,2,533493
03-Mar-24,India,SEAR,178,45030212,45030212,2,533495
10-Mar-24,India,SEAR,112,45031414,45031414,2,533510
13-Mar-24,India,SEAR,197,45031897,45031897,2,533512
18-Mar-24,India,SEAR,129,45032784,45032784,2,533523
19-Mar-24,India,SEAR,86,45032870,45032870,2,533525
20-Mar-24,India,SEAR,159,45033029,45033029,2,533527
22-Mar-24,India,SEAR,131,45033332,45033332,2,533535
23-Mar-24,India,SEAR,180,45033512,45033512,2,533537
24-Mar-24,India,SEAR,132,45033644,45033644,2,533539
03-Apr-24,India,SEAR,104,45034609,45034609,2,533558
04-Apr-24,India,SEAR,114,45034723,45034723,2,533560
10-Apr-24,India,SEAR,71,45035254,45035254,2,533568
11-Apr-24,India,SEAR,71,45035325,45035325,2,533570
16-Apr-24,India,SEAR,62,45035701,45035701,2,533576
10-May-24,India,SEAR,123,45038322,45038322,2,533598
15-May-24,India,SEAR,103,45038761,45038761,2,533602
16-May-24,India,SEAR,88,45038849,45038849,2,533604
31-May-24,India,SEAR,39,45039783,45039783,2,533616
17-Jun-24,India,SEAR,210,45040284,45040284,2,533621
09-Sep-24,India,SEAR,190,45043227,45043227,2,533638
30-Sep-24,India,SEAR,187,45043792,45043792,2,533648
10-Mar-25,India,SEAR,7,45044628,45044628,2,533664
13-Mar-20,India,SEAR,8,81,81,1,1
14-Mar-20,India,SEAR,3,84,84,1,2
17-Mar-20,India,SEAR,23,137,137,1,3
19-Mar-20,India,SEAR,22,173,173,1,4
25-Mar-20,India,SEAR,87,606,606,1,10
14-Apr-22,India,SEAR,1007,43039023,43039023,1,521737
19-Apr-22,India,SEAR,1247,43045527,43045527,1,521966
26-Oct-22,India,SEAR,830,44645768,44645768,1,528981
14-Nov-22,India,SEAR,547,44666924,44666924,1,530532
15-Nov-22,India,SEAR,-749,44666175,44666175,1,530533
29-Nov-22,India,SEAR,215,44672068,44672068,1,530615
04-Dec-22,India,SEAR,226,44673392,44673392,1,530628
10-Dec-22,India,SEAR,210,44674649,44674649,1,530654
22-Dec-22,India,SEAR,185,44676515,44676515,1,530681
24-Dec-22,India,SEAR,201,44676879,44676879,1,530691
27-Dec-22,India,SEAR,157,44677459,44677459,1,530696
30-Dec-22,India,SEAR,243,44678158,44678158,1,530699
09-Jan-23,India,SEAR,170,44680094,44680094,1,530721
10-Jan-23,India,SEAR,121,44680215,44680215,1,530722
12-Jan-23,India,SEAR,197,44680583,44680583,1,530723
14-Jan-23,India,SEAR,179,44680936,44680936,1,530726
26-Jan-23,India,SEAR,132,44682338,44682338,1,530738
27-Jan-23,India,SEAR,99,44682437,44682437,1,530739
29-Jan-23,India,SEAR,109,44682639,44682639,1,530740
02-Feb-23,India,SEAR,128,44683023,44683023,1,530741
08-Feb-23,India,SEAR,96,44683639,44683639,1,530746
16-Feb-23,India,SEAR,126,44684502,44684502,1,530757
20-Feb-23,India,SEAR,120,44685037,44685037,1,530761
22-Feb-23,India,SEAR,125,44685257,44685257,1,530762
23-Feb-23,India,SEAR,193,44685450,44685450,1,530763
24-Feb-23,India,SEAR,169,44685619,44685619,1,530764
27-Feb-23,India,SEAR,185,44686202,44686202,1,530770
28-Feb-23,India,SEAR,169,44686371,44686371,1,530771
01-Mar-23,India,SEAR,240,44686611,44686611,1,530772
09-Mar-23,India,SEAR,379,44689072,44689072,1,530776
11-Mar-23,India,SEAR,456,44689968,44689968,1,530780
12-Mar-23,India,SEAR,524,44690492,44690492,1,530781
13-Mar-23,India,SEAR,444,44690936,44690936,1,530782
16-Mar-23,India,SEAR,754,44692710,44692710,1,530790
30-May-23,India,SEAR,224,44990278,44990278,1,531867
13-Jun-23,India,SEAR,80,44992960,44992960,1,531892
15-Jun-23,India,SEAR,106,44993186,44993186,1,531893
19-Jun-23,India,SEAR,63,44993543,44993543,1,531896
20-Jun-23,India,SEAR,36,44993579,44993579,1,531897
21-Jun-23,India,SEAR,92,44993671,44993671,1,531898
24-Jun-23,India,SEAR,55,44993872,44993872,1,531903
01-Jul-23,India,SEAR,40,44994228,44994228,1,531906
02-Jul-23,India,SEAR,53,44994281,44994281,1,531907
03-Jul-23,India,SEAR,44,44994325,44994325,1,531908
09-Jul-23,India,SEAR,32,44994575,44994575,1,531913
14-Jul-23,India,SEAR,52,44994765,44994765,1,531914
16-Jul-23,India,SEAR,59,44994878,44994878,1,531915
30-Jul-23,India,SEAR,52,44995588,44995588,1,531916
31-Jul-23,India,SEAR,41,44995629,44995629,1,531917
03-Aug-23,India,SEAR,77,44995802,44995802,1,531918
13-Aug-23,India,SEAR,38,44996274,44996274,1,531921
15-Aug-23,India,SEAR,22,44996335,44996335,1,531922
19-Aug-23,India,SEAR,72,44996548,44996548,1,531925
21-Aug-23,India,SEAR,54,44996653,44996653,1,531926
25-Aug-23,India,SEAR,73,44996859,44996859,1,531927
26-Aug-23,India,SEAR,60,44996919,44996919,1,531928
28-Aug-23,India,SEAR,70,44997033,44997033,1,531929
31-Aug-23,India,SEAR,50,44997167,44997167,1,531930
06-Sep-23,India,SEAR,66,44997466,44997466,1,532024
09-Sep-23,India,SEAR,59,44997642,44997642,1,532025
13-Sep-23,India,SEAR,97,44997917,44997917,1,532028
14-Sep-23,India,SEAR,58,44997975,44997975,1,532029
17-Sep-23,India,SEAR,55,44998162,44998162,1,532030
20-Sep-23,India,SEAR,51,44998294,44998294,1,532031
01-Oct-23,India,SEAR,56,44998838,44998838,1,532032
10-Oct-23,India,SEAR,26,44999392,44999392,1,532035
20-Oct-23,India,SEAR,37,44999765,44999765,1,532038
01-Nov-23,India,SEAR,38,45001328,45001328,1,533294
08-Nov-23,India,SEAR,11,45001408,45001408,1,533295
26-Nov-23,India,SEAR,31,45001764,45001764,1,533298
05-Dec-23,India,SEAR,83,45002321,45002321,1,533301
06-Dec-23,India,SEAR,119,45002440,45002440,1,533302
08-Dec-23,India,SEAR,180,45002741,45002741,1,533306
11-Dec-23,India,SEAR,122,45003177,45003177,1,533307
13-Dec-23,India,SEAR,252,45003593,45003593,1,533308
14-Dec-23,India,SEAR,237,45003830,45003830,1,533309
15-Dec-23,India,SEAR,312,45004142,45004142,1,533310
16-Dec-23,India,SEAR,339,45004481,45004481,1,533311
18-Dec-23,India,SEAR,260,45005076,45005076,1,533317
19-Dec-23,India,SEAR,288,45005364,45005364,1,533318
22-Dec-23,India,SEAR,640,45007212,45007212,1,533328
24-Dec-23,India,SEAR,656,45008620,45008620,1,533333
25-Dec-23,India,SEAR,628,45009248,45009248,1,533334
25-Jan-24,India,SEAR,198,45024548,45024548,1,533442
26-Jan-24,India,SEAR,187,45024735,45024735,1,533443
27-Jan-24,India,SEAR,159,45024894,45024894,1,533444
28-Jan-24,India,SEAR,182,45025076,45025076,1,533445
01-Feb-24,India,SEAR,160,45025605,45025605,1,533448
06-Feb-24,India,SEAR,124,45026385,45026385,1,533455
08-Feb-24,India,SEAR,70,45026612,45026612,1,533458
11-Feb-24,India,SEAR,376,45027151,45027151,1,533462
14-Feb-24,India,SEAR,120,45027468,45027468,1,533467
15-Feb-24,India,SEAR,120,45027588,45027588,1,533468
20-Feb-24,India,SEAR,105,45028268,45028268,1,533473
22-Feb-24,India,SEAR,136,45028565,45028565,1,533476
24-Feb-24,India,SEAR,155,45028887,45028887,1,533477
25-Feb-24,India,SEAR,148,45029035,45029035,1,533478
26-Feb-24,India,SEAR,114,45029149,45029149,1,533479
28-Feb-24,India,SEAR,181,45029455,45029455,1,533485
04-Mar-24,India,SEAR,120,45030332,45030332,1,533496
08-Mar-24,India,SEAR,237,45031123,45031123,1,533505
14-Mar-24,India,SEAR,199,45032096,45032096,1,533513
25-Mar-24,India,SEAR,121,45033765,45033765,1,533540
31-Mar-24,India,SEAR,103,45034360,45034360,1,533552
06-Apr-24,India,SEAR,123,45034954,45034954,1,533564
07-Apr-24,India,SEAR,101,45035055,45035055,1,533565
09-Apr-24,India,SEAR,58,45035183,45035183,1,533566
14-Apr-24,India,SEAR,78,45035573,45035573,1,533574
17-Apr-24,India,SEAR,90,45035791,45035791,1,533577
18-Apr-24,India,SEAR,72,45035863,45035863,1,533578
19-Apr-24,India,SEAR,104,45035967,45035967,1,533579
20-Apr-24,India,SEAR,113,45036080,45036080,1,533580
21-Apr-24,India,SEAR,117,45036197,45036197,1,533581
25-Apr-24,India,SEAR,112,45036587,45036587,1,533585
29-Apr-24,India,SEAR,78,45037031,45037031,1,533586
02-May-24,India,SEAR,112,45037410,45037410,1,533587
03-May-24,India,SEAR,137,45037547,45037547,1,533588
04-May-24,India,SEAR,93,45037640,45037640,1,533589
11-May-24,India,SEAR,98,45038420,45038420,1,533599
14-May-24,India,SEAR,81,45038658,45038658,1,533600
21-May-24,India,SEAR,68,45039257,45039257,1,533611
24-May-24,India,SEAR,66,45039431,45039431,1,533612
29-May-24,India,SEAR,87,45039682,45039682,1,533613
30-May-24,India,SEAR,62,45039744,45039744,1,533614
01-Jun-24,India,SEAR,57,45039840,45039840,1,533617
03-Jun-24,India,SEAR,15,45039887,45039887,1,533618
08-Jun-24,India,SEAR,26,45040036,45040036,1,533619
24-Jun-24,India,SEAR,334,45040618,45040618,1,533622
18-Jul-24,India,SEAR,440,45041192,45041192,1,533623
14-Oct-24,India,SEAR,133,45044081,45044081,1,533652
21-Oct-24,India,SEAR,115,45044196,45044196,1,533653
28-Oct-24,India,SEAR,85,45044281,45044281,1,533654
04-Nov-24,India,SEAR,65,45044346,45044346,1,533655
11-Nov-24,India,SEAR,62,45044408,45044408,1,533656
18-Nov-24,India,SEAR,48,45044456,45044456,1,533657
25-Nov-24,India,SEAR,29,45044485,45044485,1,533658
06-Jan-25,India,SEAR,6,45044579,45044579,1,533662
15-Mar-20,India,SEAR,23,107,107,0,2
16-Mar-20,India,SEAR,7,114,114,0,2
18-Mar-20,India,SEAR,14,151,151,0,3
20-Mar-20,India,SEAR,50,223,223,0,4
21-Mar-20,India,SEAR,60,283,283,0,4
24-Mar-20,India,SEAR,85,519,519,0,9
08-Nov-22,India,SEAR,625,44662141,44662141,0,530509
12-Dec-22,India,SEAR,159,44674981,44674981,0,530658
13-Dec-22,India,SEAR,114,44675095,44675095,0,530658
14-Dec-22,India,SEAR,152,44675247,44675247,0,530658
16-Dec-22,India,SEAR,162,44675609,44675609,0,530663
28-Dec-22,India,SEAR,188,44677647,44677647,0,530696
03-Jan-23,India,SEAR,134,44678956,44678956,0,530707
04-Jan-23,India,SEAR,175,44679131,44679131,0,530707
11-Jan-23,India,SEAR,171,44680386,44680386,0,530722
15-Jan-23,India,SEAR,104,44681040,44681040,0,530726
16-Jan-23,India,SEAR,114,44681154,44681154,0,530726
17-Jan-23,India,SEAR,79,44681233,44681233,0,530726
19-Jan-23,India,SEAR,134,44681505,44681505,0,530728
20-Jan-23,India,SEAR,145,44681650,44681650,0,530728
25-Jan-23,India,SEAR,102,44682206,44682206,0,530737
28-Jan-23,India,SEAR,93,44682530,44682530,0,530739
30-Jan-23,India,SEAR,80,44682719,44682719,0,530740
31-Jan-23,India,SEAR,65,44682784,44682784,0,530740
01-Feb-23,India,SEAR,111,44682895,44682895,0,530740
03-Feb-23,India,SEAR,99,44683122,44683122,0,530741
04-Feb-23,India,SEAR,128,44683250,44683250,0,530741
06-Feb-23,India,SEAR,91,44683454,44683454,0,530745
07-Feb-23,India,SEAR,89,44683543,44683543,0,530745
11-Feb-23,India,SEAR,132,44683994,44683994,0,530750
12-Feb-23,India,SEAR,124,44684118,44684118,0,530750
13-Feb-23,India,SEAR,79,44684197,44684197,0,530750
17-Feb-23,India,SEAR,156,44684658,44684658,0,530757
18-Feb-23,India,SEAR,117,44684775,44684775,0,530757
21-Feb-23,India,SEAR,95,44685132,44685132,0,530761
25-Feb-23,India,SEAR,180,44685799,44685799,0,530764
02-Mar-23,India,SEAR,268,44686879,44686879,0,530772
03-Mar-23,India,SEAR,283,44687162,44687162,0,530772
05-Mar-23,India,SEAR,324,44687820,44687820,0,530775
06-Mar-23,India,SEAR,281,44688101,44688101,0,530775
07-Mar-23,India,SEAR,266,44688367,44688367,0,530775
08-Mar-23,India,SEAR,326,44688693,44688693,0,530775
07-Jun-23,India,SEAR,214,44992094,44992094,0,531884
10-Jun-23,India,SEAR,186,44992648,44992648,0,531888
12-Jun-23,India,SEAR,92,44992880,44992880,0,531891
14-Jun-23,India,SEAR,120,44993080,44993080,0,531892
16-Jun-23,India,SEAR,96,44993282,44993282,0,531893
17-Jun-23,India,SEAR,108,44993390,44993390,0,531893
25-Jun-23,India,SEAR,80,44993952,44993952,0,531903
26-Jun-23,India,SEAR,47,44993999,44993999,0,531903
27-Jun-23,India,SEAR,33,44994032,44994032,0,531903
29-Jun-23,India,SEAR,47,44994144,44994144,0,531905
30-Jun-23,India,SEAR,44,44994188,44994188,0,531905
04-Jul-23,India,SEAR,26,44994351,44994351,0,531908
06-Jul-23,India,SEAR,42,44994449,44994449,0,531910
08-Jul-23,India,SEAR,49,44994543,44994543,0,531912
10-Jul-23,India,SEAR,24,44994599,44994599,0,531913
11-Jul-23,India,SEAR,20,44994619,44994619,0,531913
12-Jul-23,India,SEAR,46,44994665,44994665,0,531913
13-Jul-23,India,SEAR,48,44994713,44994713,0,531913
15-Jul-23,India,SEAR,54,44994819,44994819,0,531914
17-Jul-23,India,SEAR,43,44994921,44994921,0,531915
18-Jul-23,India,SEAR,34,44994955,44994955,0,531915
19-Jul-23,India,SEAR,49,44995004,44995004,0,531915
20-Jul-23,India,SEAR,51,44995055,44995055,0,531915
21-Jul-23,India,SEAR,109,44995164,44995164,0,531915
22-Jul-23,India,SEAR,60,44995224,44995224,0,531915
23-Jul-23,India,SEAR,40,44995264,44995264,0,531915
24-Jul-23,India,SEAR,47,44995311,44995311,0,531915
25-Jul-23,India,SEAR,21,44995332,44995332,0,531915
26-Jul-23,India,SEAR,60,44995392,44995392,0,531915
27-Jul-23,India,SEAR,42,44995434,44995434,0,531915
28-Jul-23,India,SEAR,52,44995486,44995486,0,531915
29-Jul-23,India,SEAR,50,44995536,44995536,0,531915
01-Aug-23,India,SEAR,36,44995665,44995665,0,531917
02-Aug-23,India,SEAR,60,44995725,44995725,0,531917
04-Aug-23,India,SEAR,54,44995856,44995856,0,531918
05-Aug-23,India,SEAR,77,44995933,44995933,0,531918
06-Aug-23,India,SEAR,47,44995980,44995980,0,531918
07-Aug-23,India,SEAR,54,44996034,44996034,0,531918
08-Aug-23,India,SEAR,25,44996059,44996059,0,531918
09-Aug-23,India,SEAR,53,44996112,44996112,0,531918
11-Aug-23,India,SEAR,47,44996198,44996198,0,531920
12-Aug-23,India,SEAR,38,44996236,44996236,0,531920
14-Aug-23,India,SEAR,39,44996313,44996313,0,531921
16-Aug-23,India,SEAR,58,44996393,44996393,0,531922
18-Aug-23,India,SEAR,50,44996476,44996476,0,531924
20-Aug-23,India,SEAR,51,44996599,44996599,0,531925
22-Aug-23,India,SEAR,23,44996676,44996676,0,531926
23-Aug-23,India,SEAR,56,44996732,44996732,0,531926
24-Aug-23,India,SEAR,54,44996786,44996786,0,531926
27-Aug-23,India,SEAR,44,44996963,44996963,0,531928
29-Aug-23,India,SEAR,23,44997056,44997056,0,531929
30-Aug-23,India,SEAR,61,44997117,44997117,0,531929
01-Sep-23,India,SEAR,49,44997216,44997216,0,531930
03-Sep-23,India,SEAR,60,44997326,44997326,0,532023
04-Sep-23,India,SEAR,46,44997372,44997372,0,532023
05-Sep-23,India,SEAR,28,44997400,44997400,0,532023
07-Sep-23,India,SEAR,71,44997537,44997537,0,532024
08-Sep-23,India,SEAR,46,44997583,44997583,0,532024
11-Sep-23,India,SEAR,70,44997780,44997780,0,532027
12-Sep-23,India,SEAR,40,44997820,44997820,0,532027
15-Sep-23,India,SEAR,60,44998035,44998035,0,532029
16-Sep-23,India,SEAR,72,44998107,44998107,0,532029
18-Sep-23,India,SEAR,55,44998217,44998217,0,532030
19-Sep-23,India,SEAR,26,44998243,44998243,0,532030
21-Sep-23,India,SEAR,44,44998338,44998338,0,532031
22-Sep-23,India,SEAR,55,44998393,44998393,0,532031
23-Sep-23,India,SEAR,70,44998463,44998463,0,532031
24-Sep-23,India,SEAR,62,44998525,44998525,0,532031
25-Sep-23,India,SEAR,40,44998565,44998565,0,532031
26-Sep-23,India,SEAR,38,44998603,44998603,0,532031
27-Sep-23,India,SEAR,47,44998650,44998650,0,532031
28-Sep-23,India,SEAR,51,44998701,44998701,0,532031
29-Sep-23,India,SEAR,40,44998741,44998741,0,532031
30-Sep-23,India,SEAR,41,44998782,44998782,0,532031
02-Oct-23,India,SEAR,36,44998874,44998874,0,532032
03-Oct-23,India,SEAR,42,44998916,44998916,0,532032
05-Oct-23,India,SEAR,250,44999204,44999204,0,532034
06-Oct-23,India,SEAR,39,44999243,44999243,0,532034
07-Oct-23,India,SEAR,42,44999285,44999285,0,532034
08-Oct-23,India,SEAR,43,44999328,44999328,0,532034
09-Oct-23,India,SEAR,38,44999366,44999366,0,532034
11-Oct-23,India,SEAR,46,44999438,44999438,0,532035
12-Oct-23,India,SEAR,35,44999473,44999473,0,532035
14-Oct-23,India,SEAR,51,44999561,44999561,0,532037
15-Oct-23,India,SEAR,27,44999588,44999588,0,532037
16-Oct-23,India,SEAR,33,44999621,44999621,0,532037
17-Oct-23,India,SEAR,21,44999642,44999642,0,532037
18-Oct-23,India,SEAR,38,44999680,44999680,0,532037
19-Oct-23,India,SEAR,48,44999728,44999728,0,532037
22-Oct-23,India,SEAR,12,45001052,45001052,0,533291
23-Oct-23,India,SEAR,9,45001061,45001061,0,533291
25-Oct-23,India,SEAR,51,45001126,45001126,0,533293
26-Oct-23,India,SEAR,24,45001150,45001150,0,533293
27-Oct-23,India,SEAR,26,45001176,45001176,0,533293
28-Oct-23,India,SEAR,35,45001211,45001211,0,533293
29-Oct-23,India,SEAR,34,45001245,45001245,0,533293
30-Oct-23,India,SEAR,23,45001268,45001268,0,533293
31-Oct-23,India,SEAR,22,45001290,45001290,0,533293
02-Nov-23,India,SEAR,15,45001343,45001343,0,533294
03-Nov-23,India,SEAR,19,45001362,45001362,0,533294
04-Nov-23,India,SEAR,14,45001376,45001376,0,533294
05-Nov-23,India,SEAR,8,45001384,45001384,0,533294
06-Nov-23,India,SEAR,8,45001392,45001392,0,533294
07-Nov-23,India,SEAR,5,45001397,45001397,0,533294
09-Nov-23,India,SEAR,11,45001419,45001419,0,533295
10-Nov-23,India,SEAR,14,45001433,45001433,0,533295
11-Nov-23,India,SEAR,6,45001439,45001439,0,533295
12-Nov-23,India,SEAR,17,45001456,45001456,0,533295
13-Nov-23,India,SEAR,8,45001464,45001464,0,533295
14-Nov-23,India,SEAR,18,45001482,45001482,0,533295
15-Nov-23,India,SEAR,10,45001492,45001492,0,533295
16-Nov-23,India,SEAR,18,45001510,45001510,0,533295
17-Nov-23,India,SEAR,26,45001536,45001536,0,533295
18-Nov-23,India,SEAR,18,45001554,45001554,0,533295
19-Nov-23,India,SEAR,21,45001575,45001575,0,533295
20-Nov-23,India,SEAR,18,45001593,45001593,0,533295
21-Nov-23,India,SEAR,13,45001606,45001606,0,533295
22-Nov-23,India,SEAR,23,45001629,45001629,0,533295
23-Nov-23,India,SEAR,26,45001655,45001655,0,533295
25-Nov-23,India,SEAR,42,45001733,45001733,0,533297
27-Nov-23,India,SEAR,21,45001785,45001785,0,533298
28-Nov-23,India,SEAR,22,45001807,45001807,0,533298
29-Nov-23,India,SEAR,79,45001886,45001886,0,533298
30-Nov-23,India,SEAR,58,45001944,45001944,0,533298
01-Dec-23,India,SEAR,71,45002015,45002015,0,533298
04-Jan-20,India,SEAR,0,0,0,0,0
05-Jan-20,India,SEAR,0,0,0,0,0
06-Jan-20,India,SEAR,0,0,0,0,0
07-Jan-20,India,SEAR,0,0,0,0,0
08-Jan-20,India,SEAR,0,0,0,0,0
09-Jan-20,India,SEAR,0,0,0,0,0
10-Jan-20,India,SEAR,0,0,0,0,0
11-Jan-20,India,SEAR,0,0,0,0,0
12-Jan-20,India,SEAR,0,0,0,0,0
13-Jan-20,India,SEAR,0,0,0,0,0
14-Jan-20,India,SEAR,0,0,0,0,0
15-Jan-20,India,SEAR,0,0,0,0,0
16-Jan-20,India,SEAR,0,0,0,0,0
17-Jan-20,India,SEAR,0,0,0,0,0
18-Jan-20,India,SEAR,0,0,0,0,0
19-Jan-20,India,SEAR,0,0,0,0,0
20-Jan-20,India,SEAR,0,0,0,0,0
21-Jan-20,India,SEAR,0,0,0,0,0
22-Jan-20,India,SEAR,0,0,0,0,0
23-Jan-20,India,SEAR,0,0,0,0,0
24-Jan-20,India,SEAR,0,0,0,0,0
25-Jan-20,India,SEAR,0,0,0,0,0
26-Jan-20,India,SEAR,0,0,0,0,0
27-Jan-20,India,SEAR,0,0,0,0,0
28-Jan-20,India,SEAR,0,0,0,0,0
29-Jan-20,India,SEAR,0,0,0,0,0
30-Jan-20,India,SEAR,1,1,1,0,0
31-Jan-20,India,SEAR,4,5,5,0,0
01-Feb-20,India,SEAR,0,5,5,0,0
02-Feb-20,India,SEAR,-3,2,2,0,0
03-Feb-20,India,SEAR,1,3,3,0,0
04-Feb-20,India,SEAR,4,7,7,0,0
05-Feb-20,India,SEAR,0,7,7,0,0
06-Feb-20,India,SEAR,0,7,7,0,0
07-Feb-20,India,SEAR,0,7,7,0,0
08-Feb-20,India,SEAR,0,7,7,0,0
09-Feb-20,India,SEAR,0,7,7,0,0
10-Feb-20,India,SEAR,0,7,7,0,0
11-Feb-20,India,SEAR,0,7,7,0,0
12-Feb-20,India,SEAR,0,7,7,0,0
13-Feb-20,India,SEAR,0,7,7,0,0
14-Feb-20,India,SEAR,0,7,7,0,0
15-Feb-20,India,SEAR,0,7,7,0,0
16-Feb-20,India,SEAR,0,7,7,0,0
17-Feb-20,India,SEAR,0,7,7,0,0
18-Feb-20,India,SEAR,0,7,7,0,0
19-Feb-20,India,SEAR,0,7,7,0,0
20-Feb-20,India,SEAR,0,7,7,0,0
21-Feb-20,India,SEAR,0,7,7,0,0
22-Feb-20,India,SEAR,0,7,7,0,0
23-Feb-20,India,SEAR,0,7,7,0,0
24-Feb-20,India,SEAR,0,7,7,0,0
25-Feb-20,India,SEAR,0,7,7,0,0
26-Feb-20,India,SEAR,0,7,7,0,0
27-Feb-20,India,SEAR,0,7,7,0,0
28-Feb-20,India,SEAR,0,7,7,0,0
29-Feb-20,India,SEAR,0,7,7,0,0
01-Mar-20,India,SEAR,0,7,7,0,0
02-Mar-20,India,SEAR,-2,5,5,0,0
03-Mar-20,India,SEAR,4,9,9,0,0
04-Mar-20,India,SEAR,19,28,28,0,0
05-Mar-20,India,SEAR,1,29,29,0,0
06-Mar-20,India,SEAR,2,31,31,0,0
07-Mar-20,India,SEAR,3,34,34,0,0
08-Mar-20,India,SEAR,5,39,39,0,0
09-Mar-20,India,SEAR,5,44,44,0,0
10-Mar-20,India,SEAR,6,50,50,0,0
11-Mar-20,India,SEAR,10,60,60,0,0
12-Mar-20,India,SEAR,13,73,73,0,0
